student_id,date,age,gender,country,grade,mood,stress_level,sleep_hours,screen_time_hours,used_ai_today,ai_tool,journaled_today,meditated_today,exercised_today,social_interaction_rating,support_feeling
S0008,1/12/2025,16,Male,India,10th,7,4,5.1,6.6,TRUE,Gemini,TRUE,TRUE,TRUE,5,4
S0008,1/13/2025,16,Male,India,10th,9,2,6.2,7.6,FALSE,None,FALSE,FALSE,FALSE,5,9
S0008,1/14/2025,16,Male,India,10th,3,8,5.4,2.4,FALSE,None,TRUE,TRUE,FALSE,3,5
S0008,1/15/2025,16,Male,India,10th,5,4,4.4,2.5,FALSE,None,FALSE,TRUE,FALSE,6,9
S0008,1/16/2025,16,Male,India,10th,9,1,5.9,9,TRUE,ChatGPT,TRUE,FALSE,TRUE,5,5
S0008,1/17/2025,16,Male,India,10th,5,4,5.3,7.9,FALSE,None,TRUE,FALSE,FALSE,6,4
S0008,1/18/2025,16,Male,India,10th,8,3,5.1,7.1,TRUE,Notion AI,FALSE,FALSE,TRUE,8,6
S0008,1/19/2025,16,Male,India,10th,3,8,9,8,TRUE,Notion AI,FALSE,FALSE,TRUE,3,8
S0008,1/20/2025,16,Male,India,10th,6,5,4.8,5.5,TRUE,EduChat,TRUE,FALSE,FALSE,5,7
S0008,1/21/2025,16,Male,India,10th,4,6,6.3,6.7,TRUE,Notion AI,TRUE,FALSE,TRUE,6,9
S0008,1/22/2025,16,Male,India,10th,9,1,7.3,9.4,FALSE,None,TRUE,FALSE,TRUE,4,5
S0008,1/23/2025,16,Male,India,10th,6,4,9.6,5.1,FALSE,None,TRUE,FALSE,FALSE,3,6
S0008,1/24/2025,16,Male,India,10th,4,6,8.3,6.4,FALSE,None,TRUE,FALSE,FALSE,4,4
S0008,1/25/2025,16,Male,India,10th,3,7,5.9,10.3,TRUE,Notion AI,FALSE,FALSE,TRUE,3,7
S0008,1/26/2025,16,Male,India,10th,8,3,6.4,3.9,FALSE,None,TRUE,FALSE,TRUE,7,7
S0008,1/27/2025,16,Male,India,10th,9,1,9.9,2.6,TRUE,Gemini,FALSE,FALSE,TRUE,8,4
S0008,1/28/2025,16,Male,India,10th,7,3,5.8,4.7,FALSE,None,FALSE,FALSE,TRUE,6,8
S0008,1/29/2025,16,Male,India,10th,9,1,6.7,8.7,TRUE,Grammarly,FALSE,FALSE,FALSE,3,5
S0008,1/30/2025,16,Male,India,10th,5,5,5.9,4.1,TRUE,ChatGPT,FALSE,TRUE,FALSE,8,6
S0009,1/1/2025,15,Male,UK,11th,5,4,6.7,2.7,TRUE,Notion AI,FALSE,TRUE,FALSE,5,9
S0009,1/2/2025,15,Male,UK,11th,7,2,4.9,5.5,TRUE,Grammarly,TRUE,FALSE,TRUE,5,5
S0009,1/3/2025,15,Male,UK,11th,3,8,7.3,10.8,FALSE,None,FALSE,FALSE,FALSE,8,7
S0009,1/4/2025,15,Male,UK,11th,5,5,4.1,6.3,FALSE,None,TRUE,TRUE,FALSE,9,9
S0009,1/5/2025,15,Male,UK,11th,6,4,6,7.1,FALSE,None,FALSE,FALSE,TRUE,6,4
S0009,1/6/2025,15,Male,UK,11th,9,2,7.3,8.4,TRUE,Grammarly,TRUE,FALSE,FALSE,8,7
S0009,1/7/2025,15,Male,UK,11th,3,8,9.8,3.6,TRUE,Phind,FALSE,FALSE,FALSE,3,7
S0009,1/8/2025,15,Male,UK,11th,5,4,6.1,4.4,FALSE,None,FALSE,FALSE,FALSE,6,7
S0009,1/9/2025,15,Male,UK,11th,4,7,5.7,6.2,TRUE,Grammarly,TRUE,FALSE,TRUE,9,6
S0009,1/10/2025,15,Male,UK,11th,7,2,6.7,4.7,TRUE,Notion AI,TRUE,FALSE,TRUE,9,5
S0009,1/11/2025,15,Male,UK,11th,3,7,4.6,6.2,TRUE,Phind,TRUE,FALSE,FALSE,3,6
S0009,1/12/2025,15,Male,UK,11th,9,1,6.2,7,TRUE,ChatGPT,TRUE,FALSE,TRUE,3,5
S0009,1/13/2025,15,Male,UK,11th,6,4,6.2,9.7,TRUE,Notion AI,FALSE,FALSE,TRUE,7,6
S0009,1/14/2025,15,Male,UK,11th,5,4,3.9,7.7,TRUE,Notion AI,TRUE,FALSE,TRUE,4,5
S0009,1/15/2025,15,Male,UK,11th,8,2,5.6,7.1,FALSE,None,TRUE,TRUE,FALSE,5,7
S0009,1/16/2025,15,Male,UK,11th,9,1,6.7,9,TRUE,Phind,FALSE,FALSE,FALSE,5,8
S0009,1/17/2025,15,Male,UK,11th,4,5,8.3,8,FALSE,None,TRUE,FALSE,TRUE,3,6
S0009,1/18/2025,15,Male,UK,11th,4,6,5,7.9,FALSE,None,FALSE,TRUE,TRUE,7,6
S0009,1/19/2025,15,Male,UK,11th,9,1,5.4,10.2,TRUE,Phind,FALSE,FALSE,TRUE,4,7
S0009,1/20/2025,15,Male,UK,11th,4,7,5.5,6.3,TRUE,ChatGPT,TRUE,FALSE,TRUE,8,6
S0009,1/21/2025,15,Male,UK,11th,4,7,6.5,6,TRUE,EduChat,TRUE,TRUE,FALSE,8,7
S0009,1/22/2025,15,Male,UK,11th,6,5,7.7,5.1,TRUE,EduChat,FALSE,TRUE,TRUE,4,5
S0009,1/23/2025,15,Male,UK,11th,4,7,3.6,9.3,TRUE,Grammarly,FALSE,TRUE,TRUE,7,7
S0009,1/24/2025,15,Male,UK,11th,6,3,4.7,4.2,FALSE,None,FALSE,FALSE,FALSE,5,8
S0009,1/25/2025,15,Male,UK,11th,3,7,8.2,10.2,FALSE,None,FALSE,TRUE,TRUE,9,9
S0009,1/26/2025,15,Male,UK,11th,4,7,6.6,6,TRUE,ChatGPT,TRUE,FALSE,TRUE,8,6
S0009,1/27/2025,15,Male,UK,11th,5,4,8,8.2,TRUE,Gemini,TRUE,TRUE,TRUE,8,7
S0009,1/28/2025,15,Male,UK,11th,3,8,9.2,5.3,TRUE,ChatGPT,TRUE,TRUE,FALSE,7,4
S0009,1/29/2025,15,Male,UK,11th,5,5,5.2,9.2,FALSE,None,FALSE,FALSE,FALSE,6,8
S0009,1/30/2025,15,Male,UK,11th,7,4,4.4,10.8,TRUE,Gemini,TRUE,FALSE,FALSE,4,5
S0010,1/1/2025,17,Other,UK,10th,6,5,6.5,8.3,TRUE,Grammarly,FALSE,FALSE,TRUE,4,8
S0010,1/2/2025,17,Other,UK,10th,6,5,5.4,9.2,FALSE,None,FALSE,FALSE,FALSE,3,4
S0010,1/3/2025,17,Other,UK,10th,7,4,5.6,7.9,FALSE,None,FALSE,FALSE,FALSE,5,4
S0010,1/4/2025,17,Other,UK,10th,8,2,6.9,5.1,TRUE,EduChat,FALSE,TRUE,FALSE,3,7
S0010,1/5/2025,17,Other,UK,10th,5,6,5.7,10.2,TRUE,ChatGPT,FALSE,FALSE,TRUE,4,6
S0010,1/6/2025,17,Other,UK,10th,7,3,5.3,8,TRUE,EduChat,FALSE,TRUE,FALSE,4,9
S0010,1/7/2025,17,Other,UK,10th,7,4,8.3,4.5,FALSE,None,FALSE,FALSE,FALSE,8,4
S0010,1/8/2025,17,Other,UK,10th,5,6,8.4,7.9,FALSE,None,FALSE,FALSE,FALSE,9,7
S0010,1/9/2025,17,Other,UK,10th,7,3,7.7,3.6,FALSE,None,FALSE,FALSE,TRUE,5,4
S0010,1/10/2025,17,Other,UK,10th,5,6,7.4,4.3,TRUE,Gemini,FALSE,TRUE,TRUE,5,5
S0010,1/11/2025,17,Other,UK,10th,5,6,7.7,7.8,TRUE,EduChat,TRUE,TRUE,FALSE,5,7
S0010,1/12/2025,17,Other,UK,10th,7,4,5.8,9.6,FALSE,None,FALSE,FALSE,FALSE,3,4
S0010,1/13/2025,17,Other,UK,10th,5,6,6.7,6.7,TRUE,Gemini,FALSE,TRUE,FALSE,9,6
S0010,1/14/2025,17,Other,UK,10th,7,2,4.4,7.3,TRUE,Notion AI,TRUE,FALSE,FALSE,4,5
S0010,1/15/2025,17,Other,UK,10th,5,5,5.7,7.7,TRUE,Gemini,TRUE,FALSE,FALSE,6,6
S0010,1/16/2025,17,Other,UK,10th,9,2,6.7,8.2,TRUE,Notion AI,TRUE,FALSE,TRUE,7,8
S0010,1/17/2025,17,Other,UK,10th,7,2,8.1,5.2,TRUE,ChatGPT,TRUE,TRUE,FALSE,3,4
S0010,1/18/2025,17,Other,UK,10th,4,7,7.6,6.9,TRUE,Phind,FALSE,FALSE,FALSE,9,4
S0010,1/19/2025,17,Other,UK,10th,9,1,7.7,5.3,FALSE,None,FALSE,FALSE,TRUE,4,9
S0010,1/20/2025,17,Other,UK,10th,4,6,7.9,7.5,FALSE,None,TRUE,FALSE,TRUE,5,9
S0010,1/21/2025,17,Other,UK,10th,6,3,6.4,9.5,TRUE,Phind,FALSE,TRUE,FALSE,9,5
S0010,1/22/2025,17,Other,UK,10th,6,3,6.9,4,TRUE,Grammarly,FALSE,FALSE,FALSE,5,9
S0010,1/23/2025,17,Other,UK,10th,8,3,6.3,4.5,FALSE,None,TRUE,TRUE,FALSE,5,5
S0010,1/24/2025,17,Other,UK,10th,8,1,5.5,7.9,FALSE,None,FALSE,FALSE,TRUE,3,4
S0010,1/25/2025,17,Other,UK,10th,6,4,6,11.3,TRUE,EduChat,FALSE,TRUE,TRUE,3,6
S0010,1/26/2025,17,Other,UK,10th,3,6,7,11.1,FALSE,None,TRUE,FALSE,TRUE,7,4
S0010,1/27/2025,17,Other,UK,10th,8,1,5.7,8.8,FALSE,None,FALSE,FALSE,FALSE,4,9
S0010,1/28/2025,17,Other,UK,10th,6,5,6.7,7.7,TRUE,Phind,FALSE,FALSE,TRUE,5,9
S0010,1/29/2025,17,Other,UK,10th,9,2,7.4,10.4,TRUE,EduChat,FALSE,TRUE,TRUE,8,4
S0010,1/30/2025,17,Other,UK,10th,5,6,7.7,7,TRUE,EduChat,TRUE,FALSE,FALSE,7,5
S0011,1/1/2025,14,Female,USA,11th,3,7,4.2,5.6,FALSE,None,TRUE,FALSE,TRUE,8,5
S0011,1/2/2025,14,Female,USA,11th,3,6,6.1,8.1,FALSE,None,FALSE,FALSE,TRUE,6,7
S0011,1/3/2025,14,Female,USA,11th,8,1,7.1,5.6,TRUE,Notion AI,FALSE,FALSE,TRUE,4,4
S0011,1/4/2025,14,Female,USA,11th,8,3,5.3,6.5,FALSE,None,FALSE,FALSE,TRUE,8,5
S0011,1/5/2025,14,Female,USA,11th,7,4,5.9,7.7,FALSE,None,FALSE,FALSE,FALSE,4,5
S0011,1/6/2025,14,Female,USA,11th,8,1,6.8,7.9,FALSE,None,TRUE,TRUE,FALSE,4,7
S0011,1/7/2025,14,Female,USA,11th,6,4,7.5,7,TRUE,Grammarly,FALSE,FALSE,TRUE,6,9
S0011,1/8/2025,14,Female,USA,11th,8,1,6.1,9,TRUE,Grammarly,TRUE,FALSE,FALSE,8,5
S0011,1/9/2025,14,Female,USA,11th,5,4,6,8.8,TRUE,EduChat,FALSE,TRUE,FALSE,6,7
S0011,1/10/2025,14,Female,USA,11th,4,7,3.6,6.6,TRUE,Phind,TRUE,TRUE,FALSE,6,8
S0011,1/11/2025,14,Female,USA,11th,9,1,7.4,5.7,TRUE,Notion AI,TRUE,FALSE,TRUE,5,8
S0011,1/12/2025,14,Female,USA,11th,3,6,7.4,2.6,TRUE,ChatGPT,TRUE,TRUE,TRUE,8,4
S0011,1/13/2025,14,Female,USA,11th,3,6,6.1,5.2,FALSE,None,TRUE,TRUE,FALSE,7,4
S0011,1/14/2025,14,Female,USA,11th,7,3,5.1,6.6,FALSE,None,TRUE,FALSE,TRUE,5,7
S0011,1/15/2025,14,Female,USA,11th,6,4,8.2,4.6,TRUE,EduChat,FALSE,FALSE,FALSE,8,6
S0011,1/16/2025,14,Female,USA,11th,5,4,5.2,7.4,FALSE,None,TRUE,FALSE,FALSE,9,7
S0011,1/17/2025,14,Female,USA,11th,8,3,6.9,5.4,TRUE,Gemini,FALSE,TRUE,TRUE,3,9
S0011,1/18/2025,14,Female,USA,11th,8,3,8.2,4.9,TRUE,ChatGPT,FALSE,TRUE,TRUE,8,7
S0011,1/19/2025,14,Female,USA,11th,5,5,5.4,9.4,FALSE,None,TRUE,TRUE,TRUE,6,8
S0011,1/20/2025,14,Female,USA,11th,4,6,8.2,8.3,TRUE,Grammarly,TRUE,FALSE,TRUE,6,6
S0011,1/21/2025,14,Female,USA,11th,7,2,6.3,9.3,FALSE,None,TRUE,FALSE,TRUE,4,9
S0011,1/22/2025,14,Female,USA,11th,8,2,6.9,7,TRUE,EduChat,FALSE,FALSE,FALSE,6,7
S0011,1/23/2025,14,Female,USA,11th,9,2,4,5.1,TRUE,Grammarly,FALSE,TRUE,TRUE,4,5
S0011,1/24/2025,14,Female,USA,11th,6,4,7.7,6.7,TRUE,EduChat,FALSE,FALSE,FALSE,5,7
S0011,1/25/2025,14,Female,USA,11th,6,4,7.5,8.1,FALSE,None,TRUE,FALSE,FALSE,9,6
S0011,1/26/2025,14,Female,USA,11th,6,3,6.7,4.2,TRUE,Phind,FALSE,FALSE,TRUE,7,5
S0011,1/27/2025,14,Female,USA,11th,6,3,6.6,10.3,TRUE,Gemini,FALSE,FALSE,TRUE,4,4
S0011,1/28/2025,14,Female,USA,11th,5,6,6.8,6.7,FALSE,None,TRUE,TRUE,TRUE,5,7
S0011,1/29/2025,14,Female,USA,11th,3,6,6.8,2.5,TRUE,ChatGPT,FALSE,FALSE,FALSE,6,8
S0011,1/30/2025,14,Female,USA,11th,7,3,8.9,6.6,TRUE,Grammarly,TRUE,TRUE,FALSE,3,9
S0012,1/1/2025,14,Female,India,10th,6,3,9.1,6.9,TRUE,Notion AI,TRUE,TRUE,FALSE,3,6
S0012,1/2/2025,14,Female,India,10th,6,4,5.4,9.3,TRUE,Gemini,TRUE,FALSE,FALSE,4,6
S0012,1/3/2025,14,Female,India,10th,7,3,7.8,7.6,TRUE,Grammarly,TRUE,FALSE,FALSE,6,5
S0012,1/4/2025,14,Female,India,10th,5,4,8.6,10.2,FALSE,None,TRUE,FALSE,FALSE,6,4
S0012,1/5/2025,14,Female,India,10th,5,5,8.5,7.7,TRUE,Gemini,TRUE,FALSE,FALSE,9,9
S0012,1/6/2025,14,Female,India,10th,9,1,3.8,8.7,FALSE,None,TRUE,FALSE,FALSE,8,7
S0012,1/7/2025,14,Female,India,10th,6,4,5.3,6.1,TRUE,EduChat,FALSE,FALSE,TRUE,8,6
S0012,1/8/2025,14,Female,India,10th,4,6,7.2,8,TRUE,EduChat,TRUE,FALSE,FALSE,3,9
S0012,1/9/2025,14,Female,India,10th,9,1,6,6.1,FALSE,None,TRUE,TRUE,TRUE,4,7
S0012,1/10/2025,14,Female,India,10th,3,7,5.4,4.1,FALSE,None,TRUE,FALSE,TRUE,3,4
S0012,1/11/2025,14,Female,India,10th,4,5,8.7,8.9,FALSE,None,TRUE,TRUE,FALSE,7,6
S0012,1/12/2025,14,Female,India,10th,7,2,7.3,5.8,TRUE,Phind,TRUE,FALSE,TRUE,3,9
S0012,1/13/2025,14,Female,India,10th,4,5,6.2,4.3,TRUE,Notion AI,TRUE,TRUE,FALSE,4,6
S0012,1/14/2025,14,Female,India,10th,4,6,7.8,5,TRUE,EduChat,FALSE,FALSE,FALSE,8,8
S0012,1/15/2025,14,Female,India,10th,6,4,7.8,7.3,TRUE,Phind,FALSE,FALSE,TRUE,7,6
S0012,1/16/2025,14,Female,India,10th,6,3,6.2,10.2,FALSE,None,FALSE,FALSE,FALSE,4,9
S0012,1/17/2025,14,Female,India,10th,9,2,9.1,8.4,TRUE,Gemini,TRUE,TRUE,TRUE,6,8
S0012,1/18/2025,14,Female,India,10th,3,7,3.3,4.2,TRUE,ChatGPT,TRUE,FALSE,FALSE,7,8
S0012,1/19/2025,14,Female,India,10th,4,7,5.4,9.6,FALSE,None,FALSE,FALSE,TRUE,5,9
S0012,1/20/2025,14,Female,India,10th,5,4,5.6,5.8,TRUE,Gemini,FALSE,TRUE,FALSE,8,9
S0012,1/21/2025,14,Female,India,10th,4,5,8.5,6.1,FALSE,None,FALSE,TRUE,FALSE,9,9
S0012,1/22/2025,14,Female,India,10th,9,2,5.7,3.7,FALSE,None,TRUE,FALSE,FALSE,5,9
S0012,1/23/2025,14,Female,India,10th,6,4,5.9,7.9,TRUE,EduChat,TRUE,FALSE,TRUE,8,6
S0012,1/24/2025,14,Female,India,10th,8,3,7.5,8.3,TRUE,ChatGPT,TRUE,FALSE,TRUE,8,7
S0012,1/25/2025,14,Female,India,10th,3,8,5.7,7.1,TRUE,Notion AI,FALSE,FALSE,FALSE,4,8
S0012,1/26/2025,14,Female,India,10th,8,3,6.2,5.7,TRUE,Gemini,TRUE,FALSE,TRUE,6,7
S0012,1/27/2025,14,Female,India,10th,8,1,7.7,4.5,FALSE,None,TRUE,FALSE,FALSE,4,5
S0012,1/28/2025,14,Female,India,10th,7,4,8,7.7,TRUE,ChatGPT,FALSE,FALSE,FALSE,8,8
S0012,1/29/2025,14,Female,India,10th,3,8,7.4,7.2,FALSE,None,TRUE,TRUE,FALSE,7,8
S0012,1/30/2025,14,Female,India,10th,6,5,8,9,FALSE,None,TRUE,TRUE,FALSE,5,6
S0013,1/1/2025,16,Female,Germany,10th,4,5,9.9,8,TRUE,Gemini,FALSE,FALSE,FALSE,4,4
S0013,1/2/2025,16,Female,Germany,10th,5,5,7.7,5,TRUE,EduChat,TRUE,TRUE,TRUE,7,5
S0013,1/3/2025,16,Female,Germany,10th,6,3,7.2,7.8,TRUE,Grammarly,TRUE,FALSE,FALSE,9,4
S0013,1/4/2025,16,Female,Germany,10th,6,5,6.2,10,TRUE,EduChat,TRUE,FALSE,FALSE,8,6
S0013,1/5/2025,16,Female,Germany,10th,8,2,8.1,7.4,TRUE,EduChat,FALSE,FALSE,FALSE,8,8
S0013,1/6/2025,16,Female,Germany,10th,9,1,3.9,5.1,FALSE,None,FALSE,FALSE,FALSE,9,9
S0013,1/7/2025,16,Female,Germany,10th,7,3,5.4,4.9,TRUE,Grammarly,FALSE,FALSE,FALSE,6,7
S0013,1/8/2025,16,Female,Germany,10th,8,3,3.3,7.4,TRUE,Phind,TRUE,FALSE,FALSE,8,8
S0013,1/9/2025,16,Female,Germany,10th,6,5,8.4,9.7,FALSE,None,TRUE,FALSE,TRUE,6,7
S0013,1/10/2025,16,Female,Germany,10th,5,6,6.6,4.5,FALSE,None,TRUE,FALSE,TRUE,3,6
S0013,1/11/2025,16,Female,Germany,10th,8,3,5.2,3.4,FALSE,None,FALSE,FALSE,TRUE,6,8
S0013,1/12/2025,16,Female,Germany,10th,6,3,8.9,8.7,TRUE,Grammarly,TRUE,TRUE,TRUE,5,4
S0013,1/13/2025,16,Female,Germany,10th,8,1,6.8,5.7,FALSE,None,FALSE,FALSE,FALSE,9,5
S0013,1/14/2025,16,Female,Germany,10th,5,5,7.6,9.1,FALSE,None,FALSE,FALSE,FALSE,3,6
S0013,1/15/2025,16,Female,Germany,10th,9,1,6.2,3.2,FALSE,None,TRUE,FALSE,FALSE,8,8
S0013,1/16/2025,16,Female,Germany,10th,7,3,6.7,5.6,FALSE,None,TRUE,FALSE,FALSE,6,5
S0013,1/17/2025,16,Female,Germany,10th,8,2,8.3,6.5,TRUE,Gemini,TRUE,TRUE,FALSE,7,9
S0013,1/18/2025,16,Female,Germany,10th,8,3,5.3,5.9,TRUE,Grammarly,TRUE,FALSE,FALSE,8,5
S0013,1/19/2025,16,Female,Germany,10th,3,6,7.9,5.7,TRUE,EduChat,TRUE,FALSE,TRUE,6,6
S0013,1/20/2025,16,Female,Germany,10th,8,2,2.8,8.9,TRUE,Grammarly,FALSE,FALSE,FALSE,6,4
S0013,1/21/2025,16,Female,Germany,10th,3,6,7.1,7.6,TRUE,Notion AI,FALSE,FALSE,FALSE,8,8
S0013,1/22/2025,16,Female,Germany,10th,8,2,5.4,5.7,TRUE,Gemini,FALSE,FALSE,TRUE,8,4
S0013,1/23/2025,16,Female,Germany,10th,7,3,9.7,6.5,TRUE,Grammarly,FALSE,TRUE,TRUE,5,7
S0013,1/24/2025,16,Female,Germany,10th,4,7,4.4,9.1,FALSE,None,FALSE,FALSE,FALSE,3,4
S0013,1/25/2025,16,Female,Germany,10th,4,5,6.6,9.8,FALSE,None,TRUE,FALSE,FALSE,6,4
S0013,1/26/2025,16,Female,Germany,10th,8,3,5.7,7.1,FALSE,None,TRUE,FALSE,TRUE,9,4
S0013,1/27/2025,16,Female,Germany,10th,3,8,6.9,6.1,TRUE,Notion AI,TRUE,TRUE,FALSE,9,9
S0013,1/28/2025,16,Female,Germany,10th,7,4,4.8,4.2,FALSE,None,TRUE,FALSE,TRUE,7,7
S0013,1/29/2025,16,Female,Germany,10th,4,7,4.8,7.1,TRUE,Grammarly,TRUE,FALSE,FALSE,8,7
S0013,1/30/2025,16,Female,Germany,10th,5,5,7.9,7.6,FALSE,None,FALSE,TRUE,TRUE,8,9
S0014,1/1/2025,16,Female,India,9th,3,7,6.1,3.2,FALSE,None,TRUE,TRUE,FALSE,5,4
S0014,1/2/2025,16,Female,India,9th,6,3,7.6,5,TRUE,Grammarly,FALSE,FALSE,FALSE,3,9
S0014,1/3/2025,16,Female,India,9th,9,2,5.6,9.1,FALSE,None,FALSE,TRUE,FALSE,5,8
S0014,1/4/2025,16,Female,India,9th,7,4,5.6,9.2,TRUE,Grammarly,FALSE,FALSE,FALSE,4,9
S0014,1/5/2025,16,Female,India,9th,4,6,4.7,6.6,TRUE,Notion AI,FALSE,FALSE,TRUE,4,5
S0014,1/6/2025,16,Female,India,9th,3,6,4.6,7.9,FALSE,None,TRUE,TRUE,TRUE,3,7
S0014,1/7/2025,16,Female,India,9th,6,5,6.6,8.4,FALSE,None,TRUE,FALSE,FALSE,4,5
S0014,1/8/2025,16,Female,India,9th,4,5,7.6,8.1,FALSE,None,FALSE,FALSE,FALSE,9,5
S0014,1/9/2025,16,Female,India,9th,7,2,9.9,9.8,TRUE,Phind,FALSE,FALSE,FALSE,4,4
S0014,1/10/2025,16,Female,India,9th,8,3,6.2,5.8,FALSE,None,TRUE,FALSE,FALSE,7,8
S0014,1/11/2025,16,Female,India,9th,6,5,9.2,2.8,TRUE,Notion AI,TRUE,TRUE,FALSE,8,5
S0014,1/12/2025,16,Female,India,9th,3,6,6.2,5.1,TRUE,EduChat,TRUE,FALSE,TRUE,6,6
S0014,1/13/2025,16,Female,India,9th,5,5,5.7,4.3,TRUE,ChatGPT,TRUE,FALSE,FALSE,6,6
S0014,1/14/2025,16,Female,India,9th,6,4,6,7.3,FALSE,None,TRUE,TRUE,FALSE,3,6
S0014,1/15/2025,16,Female,India,9th,6,3,3.6,8.9,TRUE,Phind,TRUE,FALSE,FALSE,3,6
S0014,1/16/2025,16,Female,India,9th,6,3,7.1,6.9,FALSE,None,FALSE,TRUE,TRUE,7,9
S0014,1/17/2025,16,Female,India,9th,5,4,4.6,6.2,TRUE,Phind,FALSE,FALSE,FALSE,6,7
S0014,1/18/2025,16,Female,India,9th,7,2,6.5,8.3,TRUE,Grammarly,FALSE,FALSE,TRUE,8,8
S0014,1/19/2025,16,Female,India,9th,5,5,6.1,7.7,FALSE,None,TRUE,FALSE,FALSE,6,4
S0014,1/20/2025,16,Female,India,9th,5,6,8.1,6.1,FALSE,None,FALSE,TRUE,FALSE,6,6
S0014,1/21/2025,16,Female,India,9th,9,2,6.9,7.5,TRUE,Phind,FALSE,FALSE,FALSE,8,5
S0014,1/22/2025,16,Female,India,9th,3,6,9.2,6.7,TRUE,Grammarly,TRUE,FALSE,FALSE,8,5
S0014,1/23/2025,16,Female,India,9th,6,5,4.4,9.1,FALSE,None,TRUE,FALSE,FALSE,6,7
S0014,1/24/2025,16,Female,India,9th,8,3,5.9,4.5,FALSE,None,TRUE,TRUE,FALSE,7,5
S0014,1/25/2025,16,Female,India,9th,3,8,7.8,8.5,TRUE,Grammarly,FALSE,FALSE,TRUE,4,8
S0014,1/26/2025,16,Female,India,9th,3,8,5.9,6.5,TRUE,Gemini,FALSE,TRUE,FALSE,3,4
S0014,1/27/2025,16,Female,India,9th,4,5,5.9,9,TRUE,Notion AI,FALSE,TRUE,TRUE,6,4
S0014,1/28/2025,16,Female,India,9th,7,3,5.5,5.1,TRUE,Gemini,FALSE,TRUE,FALSE,9,8
S0014,1/29/2025,16,Female,India,9th,5,5,5.7,2.3,TRUE,EduChat,TRUE,FALSE,TRUE,8,6
S0014,1/30/2025,16,Female,India,9th,6,5,5.8,10.3,TRUE,Phind,TRUE,FALSE,FALSE,4,8
S0015,1/1/2025,14,Male,Canada,10th,5,6,7.1,3.2,FALSE,None,FALSE,TRUE,TRUE,6,8
S0015,1/2/2025,14,Male,Canada,10th,9,1,8.4,4.9,FALSE,None,FALSE,TRUE,TRUE,9,4
S0015,1/3/2025,14,Male,Canada,10th,4,7,8.1,4.8,FALSE,None,FALSE,FALSE,TRUE,7,5
S0015,1/4/2025,14,Male,Canada,10th,4,5,6.6,4.6,TRUE,EduChat,TRUE,FALSE,FALSE,8,8
S0015,1/5/2025,14,Male,Canada,10th,6,4,5.9,3.5,TRUE,Grammarly,TRUE,FALSE,FALSE,6,4
S0015,1/6/2025,14,Male,Canada,10th,9,1,3.9,3.5,FALSE,None,TRUE,FALSE,TRUE,4,5
S0015,1/7/2025,14,Male,Canada,10th,9,1,6.5,5.4,TRUE,ChatGPT,FALSE,FALSE,TRUE,7,4
S0015,1/8/2025,14,Male,Canada,10th,8,1,6.1,7.7,TRUE,Grammarly,TRUE,TRUE,FALSE,9,6
S0015,1/9/2025,14,Male,Canada,10th,5,6,5.7,6.2,TRUE,EduChat,FALSE,TRUE,TRUE,4,6
S0015,1/10/2025,14,Male,Canada,10th,4,6,6.6,9.9,TRUE,Gemini,FALSE,FALSE,FALSE,8,6
S0015,1/11/2025,14,Male,Canada,10th,3,7,8.1,10.5,TRUE,EduChat,FALSE,TRUE,TRUE,8,8
S0015,1/12/2025,14,Male,Canada,10th,3,8,5.8,7.3,TRUE,Phind,FALSE,FALSE,TRUE,7,4
S0015,1/13/2025,14,Male,Canada,10th,7,4,7.9,8.3,FALSE,None,TRUE,FALSE,FALSE,6,7
S0015,1/14/2025,14,Male,Canada,10th,6,5,7.2,5.9,TRUE,ChatGPT,TRUE,FALSE,TRUE,8,9
S0015,1/15/2025,14,Male,Canada,10th,3,8,6.4,4.3,TRUE,Phind,TRUE,TRUE,FALSE,5,9
S0015,1/16/2025,14,Male,Canada,10th,6,4,5.1,9.4,TRUE,Notion AI,FALSE,FALSE,TRUE,9,5
S0015,1/17/2025,14,Male,Canada,10th,9,2,6.8,5.9,TRUE,EduChat,FALSE,FALSE,FALSE,5,5
S0015,1/18/2025,14,Male,Canada,10th,9,1,6.3,9.7,TRUE,Gemini,TRUE,FALSE,FALSE,3,8
S0015,1/19/2025,14,Male,Canada,10th,6,3,6.3,10.8,FALSE,None,TRUE,FALSE,FALSE,3,6
S0015,1/20/2025,14,Male,Canada,10th,9,2,4,6.2,TRUE,EduChat,TRUE,TRUE,TRUE,6,8
S0015,1/21/2025,14,Male,Canada,10th,7,2,5.7,8.4,TRUE,Gemini,FALSE,FALSE,TRUE,5,8
S0015,1/22/2025,14,Male,Canada,10th,5,4,7.3,8.9,TRUE,Notion AI,TRUE,FALSE,TRUE,3,6
S0015,1/23/2025,14,Male,Canada,10th,5,6,6.1,7,FALSE,None,FALSE,FALSE,FALSE,3,5
S0015,1/24/2025,14,Male,Canada,10th,9,2,6.8,7.5,FALSE,None,TRUE,FALSE,TRUE,9,6
S0015,1/25/2025,14,Male,Canada,10th,9,1,5.9,4.9,FALSE,None,TRUE,FALSE,FALSE,9,5
S0015,1/26/2025,14,Male,Canada,10th,4,6,8,6,FALSE,None,TRUE,FALSE,FALSE,4,9
